global_step,date,day_step,real_price,sim_price,best_bid,best_ask,spread_bps,imbalance,daily_sentiment,intraday_sentiment,epistemic_uncertainty,aleatoric_uncertainty,regime,total_volume,trade_count,fills_this_step
2463,2024-02-19,13,51774.73,56609.545470277306,56601.50737181927,56617.58356873534,2.8398385435734435,0.021675723849029927,0.5,0.3487403392541396,0.050595498305135975,0.15965211089574832,greed,7.807619865097509,73,5
2464,2024-02-19,14,51774.73,56609.545470277306,56601.50737181927,56617.58356873534,2.8398385435734435,0.021091094979024557,0.5,0.3313378542369617,0.052516933321012205,0.16227431363752867,greed,8.184061706575061,76,3
2465,2024-02-19,15,51774.73,56611.588026818215,56601.50737181927,56621.66868181716,3.5613397716974413,0.017569194508905945,0.5,0.3295254262078646,0.05719457567004465,0.17100564777882157,greed,8.70590079662503,81,5
2466,2024-02-19,16,51774.73,56611.059175380185,56600.44966894321,56621.66868181716,3.7482098344441117,0.020773312731785225,0.5,0.36544187459284583,0.049478395218223836,0.15581100878357104,greed,9.255866158892205,87,6
2467,2024-02-19,17,51774.73,56618.292318187014,56614.75886800686,56621.825768367176,1.2481655788208783,0.013473241587063457,0.5,0.37301176655583856,0.053226079245737336,0.17733768455502863,greed,9.903304664663708,93,6
2468,2024-02-19,18,51774.73,56611.15103831984,56600.476308272504,56621.825768367176,3.7712464246171287,0.01256243521967458,0.5,0.33423759848341117,0.057423740927006355,0.17244956403367473,greed,10.332684384037425,98,5
2469,2024-02-19,19,51774.73,56611.15103831984,56600.476308272504,56621.825768367176,3.7712464246171287,0.011101254328987682,0.5,0.3170958092532614,0.05073109342021599,0.17255628733107573,greed,10.75364648629451,101,3
2470,2024-02-19,20,51774.73,56614.83159127642,56605.64255836565,56624.0206241872,3.2461574652779084,0.00943159249082168,0.5,0.30266577237052134,0.05022591492492069,0.1778722908077047,greed,11.203435640399563,106,5
2471,2024-02-19,21,51774.73,56615.14487092597,56606.269117664735,56624.0206241872,3.135469592621546,0.007960763327423181,0.5,0.27908409431079795,0.042690509845783695,0.15518368955647388,greed,11.467589840335124,108,2
2472,2024-02-19,22,51774.73,56615.14487092597,56606.269117664735,56624.0206241872,3.135469592621546,0.010459135557860254,0.5,0.2488862678073725,0.0580555209552909,0.1788687462501776,greed,11.749245559499418,113,5
2473,2024-02-19,23,51774.73,56618.965402606096,56611.52702324275,56626.40378196944,2.627522177578911,0.010632658452094941,0.5,0.2304323242535153,0.05676318402802173,0.1657560660069239,greed,12.14660137619979,117,4
2474,2024-02-19,24,51774.73,56618.965402606096,56611.52702324275,56626.40378196944,2.627522177578911,0.012216460923932068,0.5,0.23485767546223676,0.05484915128427113,0.15659648969122048,greed,12.288209458153933,118,1
2475,2024-02-19,25,51774.73,56619.71772750019,56611.52702324275,56627.90843175763,2.8932338719379587,0.010528237068013181,0.5,0.20720764563963806,0.047280549384291326,0.17878318787223493,greed,12.759265869175884,122,4
2476,2024-02-19,26,51774.73,56622.84088044525,56617.77332913288,56627.90843175763,1.7899318485537974,0.010604464736792404,0.5,0.24296981679632243,0.04531088369606483,0.16715609068115195,greed,13.266780394833496,126,4
2477,2024-02-19,27,51774.73,56617.98653689373,56608.064642029836,56627.90843175763,3.5048561316923803,0.006036585825519605,0.5,0.2367546895033536,0.04950395438913899,0.17835352522027637,greed,13.996783780916486,133,7
2478,2024-02-19,28,51774.73,56619.180512728155,56608.064642029836,56630.296383426474,3.926538885817988,0.0049839699143745236,0.5,0.24275652257320315,0.05869116145086564,0.16296351526847683,greed,14.435007621679333,137,4
2479,2024-02-19,29,51774.73,56621.48358841784,56612.670793409205,56630.296383426474,3.1128802885826397,0.004059713210058515,0.5,0.2667806879671613,0.048922286142503754,0.1669445494188059,greed,15.037622568777701,143,6
2480,2024-02-19,30,51774.73,56621.48358841784,56612.670793409205,56630.296383426474,3.1128802885826397,0.001111767649942758,0.5,0.2525607626749992,0.0488878763783154,0.16766830945522046,greed,15.887728114293862,147,4
2481,2024-02-19,31,51774.73,56618.97427500483,56607.05251689366,56630.89603311601,4.211223627355628,-0.0008727127661823598,0.5,0.2514863357035979,0.040067756959652784,0.15735870280930928,greed,16.39728698464193,153,6
2482,2024-02-19,32,51774.73,56618.71969065812,56606.543348200226,56630.89603311601,4.301171953170144,-0.002821299916095035,0.5,0.23977346016884307,0.04430045138712369,0.15613780842875327,greed,16.905024593900894,158,5
2483,2024-02-19,33,51774.73,56616.286016107995,56606.543348200226,56626.028684015764,3.4416485408445956,-0.0037980146589110943,0.5,0.24669893373870708,0.040279634259427294,0.17315416405434703,greed,17.053774362257865,160,2
2484,2024-02-19,34,51774.73,56615.038762075405,56606.543348200226,56623.53417595059,3.0011156261444243,-0.004021597848062897,0.5,0.2527744906453849,0.04570555993881759,0.1642778009209489,greed,17.39947474096657,164,4
2485,2024-02-19,35,51774.73,56615.038762075405,56606.543348200226,56623.53417595059,3.0011156261444243,-0.0018697860382267172,0.5,0.27137135169596727,0.044947027436354856,0.17194937711759664,greed,17.737012952323067,169,5
2486,2024-02-19,36,51774.73,56616.14890084025,56606.269117664735,56626.028684015764,3.490093680804198,-0.0010195622841026647,0.5,0.2336454380179019,0.04142413435082465,0.17396062112791086,greed,18.148924321561474,175,6
2487,2024-02-19,37,51774.73,56615.73812037271,56605.44755672966,56626.028684015764,3.635230762574286,-0.0029741588555561305,0.5,0.22462081257958502,0.05450824246385941,0.15205045114344584,greed,18.382310869381342,180,5
2488,2024-02-19,38,51774.73,56618.17179492283,56605.44755672966,56630.89603311601,4.494754171598519,-0.0007368303812606125,0.5,0.2303114224904454,0.04955781321891499,0.17182191881537853,greed,18.99479899617504,190,10
2489,2024-02-19,39,51774.73,56616.1928669989,56600.79142106385,56631.59431293395,5.440650511853257,-0.002523342464812546,0.5,0.2361793820896446,0.04368736476039388,0.16329227798800347,greed,19.43130007571023,195,5
