step,timestamp,mid_price,best_bid,best_ask,spread_bps,imbalance,sentiment,epistemic_uncertainty,aleatoric_uncertainty,regime,fills_this_step,total_volume,trade_count,mm_0_position,mm_0_cash,mm_1_position,mm_1_cash,mm_2_position,mm_2_cash,informed_0_position,informed_0_cash,informed_1_position,informed_1_cash,informed_2_position,informed_2_cash,informed_3_position,informed_3_cash,informed_4_position,informed_4_cash,noise_0_position,noise_0_cash,noise_1_position,noise_1_cash,noise_2_position,noise_2_cash,noise_3_position,noise_3_cash,noise_4_position,noise_4_cash,noise_5_position,noise_5_cash,noise_6_position,noise_6_cash,noise_7_position,noise_7_cash,noise_8_position,noise_8_cash,noise_9_position,noise_9_cash,noise_10_position,noise_10_cash,noise_11_position,noise_11_cash,noise_12_position,noise_12_cash,noise_13_position,noise_13_cash,noise_14_position,noise_14_cash,data_source,replay_interval_ms
1240,2026-01-08T18:41:59.424905,45796.142685223494,45795.644892892255,45796.640477554734,0.21739487304048596,-0.03009553529183062,0.1705968927461486,0.074945696580719,0.2555415102270872,neutral,6,7.048997956733016,75,0.34424005379775824,83879.78466845426,0.6029351030031784,73065.46006791653,0.8883477544893543,59123.686330143355,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,-0.8990954542189041,137978.71738925658,-2.125770113199033,193560.33424389487,0.8293391935169317,66766.2135476722,4.513376106356748,-92531.01641525494,-0.7534516416921038,131823.5730513677,-2.057899144903668,189108.98677612742,0.39391651351862395,85082.45337204846,-1.3894749637208594,160939.11634700492,0.9420681338302592,58829.45910194426,5.428979112254714,-132190.75140148387,0.07321325451655067,97066.15003646845,0.6560479439429461,70205.03982328772,0.4140390725494838,84124.17266305759,-2.3614524326933872,202999.8063449663,0.00037158089762037716,104307.1012271455,sample,500
1241,2026-01-08T18:41:59.425485,45797.27385122575,45795.644892892255,45798.902809559244,0.7113778600824149,-0.026429850960606457,0.1705968927461486,0.074945696580719,0.2555415102270872,neutral,4,7.26436837862774,79,0.19090805218269438,90901.87522012318,0.6029351030031784,73065.46006791653,0.9101783893279414,58124.00382609619,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,-0.8990954542189041,137978.71738925658,-2.125770113199033,193560.33424389487,0.8293391935169317,66766.2135476722,4.513376106356748,-92531.01641525494,-0.7534516416921038,131823.5730513677,-2.057899144903668,189108.98677612742,0.44201095694878684,82879.84395562929,-1.264133512815422,155198.89898295354,0.9420681338302592,58829.45910194426,5.428979112254714,-132190.75140148387,0.07321325451655067,97066.15003646845,0.6141134163838227,72125.45855613654,0.4140390725494838,84124.17266305759,-2.3614524326933872,202999.8063449663,0.00037158089762037716,104307.1012271455,sample,500
1242,2026-01-08T18:41:59.426160,45797.24420482094,45795.45414946728,45799.0342601746,0.7817305974369971,-0.021575258019312524,0.1705968927461486,0.074945696580719,0.2555415102270872,neutral,8,8.03065930420308,87,0.19090805218269438,90901.87522012318,0.6029351030031784,73065.46006791653,0.6732336562771783,68976.71077160911,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,-1.0494505361249626,144864.29664882488,-1.9944503835472316,187546.0318532607,0.8293391935169317,66766.2135476722,4.671852803187286,-99789.0752509767,-0.5855762478743198,124135.06420579054,-2.057899144903668,189108.98677612742,0.44201095694878684,82879.84395562929,-1.264133512815422,155198.89898295354,0.9420681338302592,58829.45910194426,5.428979112254714,-132190.75140148387,0.07321325451655067,97066.15003646845,0.6141134163838227,72125.45855613654,0.4140390725494838,84124.17266305759,-2.475770447049617,208235.0692074693,0.044317589910549106,102294.42223149436,sample,500
1243,2026-01-08T18:41:59.426660,45797.24420482094,45795.45414946728,45799.0342601746,0.7817305974369971,-0.020563433083274272,0.1705968927461486,0.074945696580719,0.2555415102270872,neutral,0,8.03065930420308,87,0.19090805218269438,90901.87522012318,0.6029351030031784,73065.46006791653,0.6732336562771783,68976.71077160911,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,-1.0494505361249626,144864.29664882488,-1.9944503835472316,187546.0318532607,0.8293391935169317,66766.2135476722,4.671852803187286,-99789.0752509767,-0.5855762478743198,124135.06420579054,-2.057899144903668,189108.98677612742,0.44201095694878684,82879.84395562929,-1.264133512815422,155198.89898295354,0.9420681338302592,58829.45910194426,5.428979112254714,-132190.75140148387,0.07321325451655067,97066.15003646845,0.6141134163838227,72125.45855613654,0.4140390725494838,84124.17266305759,-2.475770447049617,208235.0692074693,0.044317589910549106,102294.42223149436,sample,500
1244,2026-01-08T18:41:59.427193,45797.24420482094,45795.45414946728,45799.0342601746,0.7817305974369971,-0.01912310091516532,0.1705968927461486,0.074945696580719,0.2555415102270872,neutral,1,8.066104930931385,88,0.19090805218269438,90901.87522012318,0.6029351030031784,73065.46006791653,0.6377880295488751,70600.08624451203,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,-1.0494505361249626,144864.29664882488,-1.9944503835472316,187546.0318532607,0.8293391935169317,66766.2135476722,4.671852803187286,-99789.0752509767,-0.5855762478743198,124135.06420579054,-2.057899144903668,189108.98677612742,0.44201095694878684,82879.84395562929,-1.264133512815422,155198.89898295354,0.9420681338302592,58829.45910194426,5.464424738983017,-133814.1268743868,0.07321325451655067,97066.15003646845,0.6141134163838227,72125.45855613654,0.4140390725494838,84124.17266305759,-2.475770447049617,208235.0692074693,0.044317589910549106,102294.42223149436,sample,500
1245,2026-01-08T18:41:59.427919,45797.24420482094,45795.45414946728,45799.0342601746,0.7817305974369971,-0.02010615506199546,0.1705968927461486,0.074945696580719,0.2555415102270872,neutral,1,8.189737268283041,89,0.19090805218269438,90901.87522012318,0.6029351030031784,73065.46006791653,0.7614203669005324,64938.287207932735,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,-1.0494505361249626,144864.29664882488,-1.9944503835472316,187546.0318532607,0.7057068561652745,72428.0125842515,4.671852803187286,-99789.0752509767,-0.5855762478743198,124135.06420579054,-2.057899144903668,189108.98677612742,0.44201095694878684,82879.84395562929,-1.264133512815422,155198.89898295354,0.9420681338302592,58829.45910194426,5.464424738983017,-133814.1268743868,0.07321325451655067,97066.15003646845,0.6141134163838227,72125.45855613654,0.4140390725494838,84124.17266305759,-2.475770447049617,208235.0692074693,0.044317589910549106,102294.42223149436,sample,500
1246,2026-01-08T18:41:59.428657,45797.830078790284,45795.45414946728,45800.20600811329,1.0375728801629627,-0.01244707969369389,0.1705968927461486,0.074945696580719,0.2555415102270872,neutral,5,8.693346557907551,94,0.13013141379629423,93685.45777870092,0.6029351030031784,73065.46006791653,0.3185877156624234,85219.59497351084,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,-1.0494505361249626,144864.29664882488,-1.8427771336798926,180599.47227133365,0.7057068561652745,72428.0125842515,4.671852803187286,-99789.0752509767,-0.5855762478743198,124135.06420579054,-2.057899144903668,189108.98677612742,0.5643298926121539,77277.75483051465,-1.264133512815422,155198.89898295354,1.117420953064111,50798.46932623488,5.464424738983017,-133814.1268743868,0.07321325451655067,97066.15003646845,0.6683777012437739,69640.20671473176,0.4140390725494838,84124.17266305759,-2.475770447049617,208235.0692074693,0.044317589910549106,102294.42223149436,sample,500
1247,2026-01-08T18:41:59.429280,45797.830078790284,45795.45414946728,45800.20600811329,1.0375728801629627,-0.014553606211330661,0.1705968927461486,0.074945696580719,0.2555415102270872,neutral,2,8.886512005560112,96,0.13013141379629423,93685.45777870092,0.6029351030031784,73065.46006791653,0.5117531633149838,76373.49557227669,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,-1.0494505361249626,144864.29664882488,-1.8427771336798926,180599.47227133365,0.7057068561652745,72428.0125842515,4.671852803187286,-99789.0752509767,-0.5855762478743198,124135.06420579054,-2.057899144903668,189108.98677612742,0.5643298926121539,77277.75483051465,-1.264133512815422,155198.89898295354,1.020557154700684,55234.39096293045,5.464424738983017,-133814.1268743868,0.07321325451655067,97066.15003646845,0.6683777012437739,69640.20671473176,0.4140390725494838,84124.17266305759,-2.475770447049617,208235.0692074693,-0.0519840593785842,106704.59999603295,sample,500
1248,2026-01-08T18:41:59.429855,45796.421857668945,45792.637707224596,45800.20600811329,1.652596552676827,-0.014940043294832955,0.1705968927461486,0.074945696580719,0.2555415102270872,neutral,2,8.959271739107546,98,0.19273321283908001,90818.75627531415,0.6029351030031784,73065.46006791653,0.5219110978196309,75908.30834841584,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,-1.0494505361249626,144864.29664882488,-1.8427771336798926,180599.47227133365,0.7057068561652745,72428.0125842515,4.671852803187286,-99789.0752509767,-0.5855762478743198,124135.06420579054,-2.057899144903668,189108.98677612742,0.5643298926121539,77277.75483051465,-1.264133512815422,155198.89898295354,1.020557154700684,55234.39096293045,5.391665005435584,-130482.23814713919,0.07321325451655067,97066.15003646845,0.6683777012437739,69640.20671473176,0.4140390725494838,84124.17266305759,-2.475770447049617,208235.0692074693,-0.0519840593785842,106704.59999603295,sample,500
1249,2026-01-08T18:41:59.430492,45796.421857668945,45792.637707224596,45800.20600811329,1.652596552676827,-0.018424097030043444,0.1705968927461486,0.074945696580719,0.2555415102270872,neutral,3,9.28052335014085,101,0.5139848238723852,76107.79763840376,0.6029351030031784,73065.46006791653,0.5219110978196309,75908.30834841584,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,-1.0494505361249626,144864.29664882488,-1.8427771336798926,180599.47227133365,0.7057068561652745,72428.0125842515,4.671852803187286,-99789.0752509767,-0.5855762478743198,124135.06420579054,-2.2013713161128874,195678.9559333801,0.44607097264346107,82693.14270828867,-1.264133512815422,155198.89898295354,1.020557154700684,55234.39096293045,5.391665005435584,-130482.23814713919,0.07321325451655067,97066.15003646845,0.6683777012437739,69640.20671473176,0.4140390725494838,84124.17266305759,-2.5352909669050105,210960.67080935297,-0.0519840593785842,106704.59999603295,sample,500
1250,2026-01-08T18:41:59.431254,45795.65730185772,45791.108595602156,45800.20600811329,1.9865229690157784,-0.014459343750828727,0.1705968927461486,0.074945696580719,0.2555415102270872,neutral,8,9.877277593461443,109,0.2287013706419122,89175.07775509612,0.6029351030031784,73065.46006791653,0.5219110978196309,75908.30834841584,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,-1.0494505361249626,144864.29664882488,-1.8427771336798926,180599.47227133365,0.8299010022360505,66739.89510920824,4.671852803187286,-99789.0752509767,-0.6597773318084474,127532.86702416737,-2.2013713161128874,195678.9559333801,0.38069950294918486,85686.67473638747,-1.0671621727541718,146177.57103045413,1.1404105168441907,49745.08228599283,5.391665005435584,-130482.23814713919,0.07321325451655067,97066.15003646845,0.6683777012437739,69640.20671473176,0.39787623113282766,84864.31180436985,-2.5352909669050105,210960.67080935297,-0.0519840593785842,106704.59999603295,sample,500
1251,2026-01-08T18:41:59.431949,45795.09486990502,45789.98373169675,45800.20600811329,2.2321771459528463,-0.019926549490936116,0.1705968927461486,0.074945696580719,0.2555415102270872,neutral,5,10.381459658144285,114,0.6891125655207612,68092.3387317678,0.6029351030031784,73065.46006791653,0.5219110978196309,75908.30834841584,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,-1.1631646588091926,150071.39238951207,-1.8427771336798926,180599.47227133365,0.8299010022360505,66739.89510920824,4.492721955469844,-91586.47515032504,-0.7745478834012145,132788.3378157289,-2.2013713161128874,195678.9559333801,0.38069950294918486,85686.67473638747,-1.0671621727541718,146177.57103045413,1.1404105168441907,49745.08228599283,5.391665005435584,-130482.23814713919,0.07321325451655067,97066.15003646845,0.6683777012437739,69640.20671473176,0.30130968844442363,89286.15161104486,-2.5352909669050105,210960.67080935297,-0.0519840593785842,106704.59999603295,sample,500
1252,2026-01-08T18:41:59.432610,45791.240990103324,45789.98373169675,45792.4982485099,0.5491261557407533,-0.023221021817938985,0.1705968927461486,0.074945696580719,0.2555415102270872,neutral,3,10.725208437526794,117,0.6891125655207612,68092.3387317678,0.6029351030031784,73065.46006791653,0.5219110978196309,75908.30834841584,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,-1.2728058333552672,155091.85998830094,-1.8427771336798926,180599.47227133365,0.8299010022360505,66739.89510920824,4.41322495456679,-87946.30877225549,-0.7745478834012145,132788.3378157289,-2.2013713161128874,195678.9559333801,0.38069950294918486,85686.67473638747,-1.0671621727541718,146177.57103045413,1.1404105168441907,49745.08228599283,5.391665005435584,-130482.23814713919,0.07321325451655067,97066.15003646845,0.5137670973103958,76719.82375358895,0.30130968844442363,89286.15161104486,-2.5352909669050105,210960.67080935297,-0.0519840593785842,106704.59999603295,sample,500
1253,2026-01-08T18:41:59.433367,45787.21686911298,45785.78915099943,45788.64458722653,0.6236317519068703,-0.029016975163520208,0.1705968927461486,0.074945696580719,0.2555415102270872,neutral,6,11.896525119353049,123,0.2582827308918456,87820.48995505266,0.6029351030031784,73065.46006791653,0.8977681404040719,58699.39704572641,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,-1.0898265449269497,146712.78124343362,-2.0249984497186335,188943.38336831596,0.8299010022360505,66739.89510920824,4.41322495456679,-87946.30877225549,-0.7745478834012145,132788.3378157289,-2.2013713161128874,195678.9559333801,0.38069950294918486,85686.67473638747,-1.2491603641719413,154510.50184857135,1.1404105168441907,49745.08228599283,5.391665005435584,-130482.23814713919,0.07321325451655067,97066.15003646845,0.5137670973103958,76719.82375358895,0.11890119987026343,97638.63333537904,-2.729149818071682,219836.65129392518,-0.0519840593785842,106704.59999603295,sample,500
1254,2026-01-08T18:41:59.434139,45785.817212535825,45782.989837845125,45788.64458722653,1.2350438903728127,-0.03169264876263364,0.1705968927461486,0.074945696580719,0.2555415102270872,neutral,5,12.418582617927326,128,0.15673242316231661,92470.34090340354,0.6029351030031784,73065.46006791653,1.3182753312488187,39446.97308552686,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,-1.0898265449269497,146712.78124343362,-2.0249984497186335,188943.38336831596,0.6578690169108152,74616.0337451378,4.41322495456679,-87946.30877225549,-0.8409644033258452,135829.08467250332,-2.0998210083833584,191029.1049850292,0.38069950294918486,85686.67473638747,-1.2491603641719413,154510.50184857135,1.1404105168441907,49745.08228599283,5.391665005435584,-130482.23814713919,0.07321325451655067,97066.15003646845,0.5137670973103958,76719.82375358895,-0.06315748572461738,105974.17180287461,-2.729149818071682,219836.65129392518,-0.0519840593785842,106704.59999603295,sample,500
1255,2026-01-08T18:41:59.434890,45785.04450828681,45780.54389433491,45789.54512223871,1.9659755713847542,-0.02799992559427535,0.1705968927461486,0.074945696580719,0.2555415102270872,neutral,7,13.610707730820032,135,0.4963891159948048,76921.89272561324,0.6029351030031784,73065.46006791653,0.6742767364699706,68932.7081578036,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,-1.0898265449269497,146712.78124343362,-2.0249984497186335,188943.38336831596,0.4639774114376419,83492.49690024547,4.41322495456679,-87946.30877225549,-0.6758094354541405,128266.71381898002,-2.0998210083833584,191029.1049850292,0.5548864213577979,77710.73497621258,-1.2491603641719413,154510.50184857135,1.1404105168441907,49745.08228599283,5.391665005435584,-130482.23814713919,0.07321325451655067,97066.15003646845,0.5137670973103958,76719.82375358895,-0.06315748572461738,105974.17180287461,-2.729149818071682,219836.65129392518,0.10690756176063149,99429.16056013701,sample,500
1256,2026-01-08T18:41:59.435554,45784.30058315901,45779.056044079305,45789.54512223871,2.2909770436169743,-0.026384740179620083,0.1705968927461486,0.074945696580719,0.2555415102270872,neutral,3,13.771438099053306,138,0.5061332770924436,76475.79973076931,0.6029351030031784,73065.46006791653,0.5881976760281341,72874.56958805237,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,-1.0898265449269497,146712.78124343362,-2.0249984497186335,188943.38336831596,0.4639774114376419,83492.49690024547,4.41322495456679,-87946.30877225549,-0.6758094354541405,128266.71381898002,-2.142018742827896,192960.89193295143,0.5548864213577979,77710.73497621258,-1.2491603641719413,154510.50184857135,1.1404105168441907,49745.08228599283,5.391665005435584,-130482.23814713919,0.07321325451655067,97066.15003646845,0.6322997310991308,71292.26837026187,-0.06315748572461738,105974.17180287461,-2.729149818071682,219836.65129392518,0.10690756176063149,99429.16056013701,sample,500
1257,2026-01-08T18:41:59.436143,45784.30058315901,45779.056044079305,45789.54512223871,2.2909770436169743,-0.0255890661292346,0.1705968927461486,0.074945696580719,0.2555415102270872,neutral,0,13.771438099053306,138,0.5061332770924436,76475.79973076931,0.6029351030031784,73065.46006791653,0.5881976760281341,72874.56958805237,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,-1.0898265449269497,146712.78124343362,-2.0249984497186335,188943.38336831596,0.4639774114376419,83492.49690024547,4.41322495456679,-87946.30877225549,-0.6758094354541405,128266.71381898002,-2.142018742827896,192960.89193295143,0.5548864213577979,77710.73497621258,-1.2491603641719413,154510.50184857135,1.1404105168441907,49745.08228599283,5.391665005435584,-130482.23814713919,0.07321325451655067,97066.15003646845,0.6322997310991308,71292.26837026187,-0.06315748572461738,105974.17180287461,-2.729149818071682,219836.65129392518,0.10690756176063149,99429.16056013701,sample,500
1258,2026-01-08T18:41:59.436819,45784.56909831523,45779.056044079305,45790.082152551164,2.4082586532990526,-0.024266317691579935,0.1705968927461486,0.074945696580719,0.2555415102270872,neutral,3,14.07960947905652,141,0.3527469984238724,83499.37003207729,0.6029351030031784,73065.46006791653,0.6753167676395669,68886.69468769566,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,-1.0898265449269497,146712.78124343362,-2.0249984497186335,188943.38336831596,0.4639774114376419,83492.49690024547,4.41322495456679,-87946.30877225549,-0.6758094354541405,128266.71381898002,-2.142018742827896,192960.89193295143,0.5548864213577979,77710.73497621258,-1.2491603641719413,154510.50184857135,1.1404105168441907,49745.08228599283,5.270712908962547,-124945.16534405111,0.07321325451655067,97066.15003646845,0.6322997310991308,71292.26837026187,-0.06315748572461738,105974.17180287461,-2.541930534541506,211263.88308988584,0.10690756176063149,99429.16056013701,sample,500
1259,2026-01-08T18:41:59.437493,45784.56909831523,45779.056044079305,45790.082152551164,2.4082586532990526,-0.023544414133524514,0.1705968927461486,0.074945696580719,0.2555415102270872,neutral,2,14.244054584572483,143,0.2670258249612692,87424.54960714298,0.6029351030031784,73065.46006791653,0.7540406996929252,65282.78739021468,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,-1.0898265449269497,146712.78124343362,-2.0249984497186335,188943.38336831596,0.5496985849002451,79567.31732517979,4.41322495456679,-87946.30877225549,-0.6758094354541405,128266.71381898002,-2.142018742827896,192960.89193295143,0.5548864213577979,77710.73497621258,-1.2491603641719413,154510.50184857135,1.1404105168441907,49745.08228599283,5.270712908962547,-124945.16534405111,-0.005510677536807604,100670.05733394943,0.6322997310991308,71292.26837026187,-0.06315748572461738,105974.17180287461,-2.541930534541506,211263.88308988584,0.10690756176063149,99429.16056013701,sample,500
1260,2026-01-08T18:41:59.438232,45784.56909831523,45779.056044079305,45790.082152551164,2.4082586532990526,-0.024706800891100687,0.1705968927461486,0.074945696580719,0.2555415102270872,neutral,3,14.435504881786278,146,0.2670258249612692,87424.54960714298,0.6029351030031784,73065.46006791653,0.9454909969067201,56518.37350440872,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,-1.0898265449269497,146712.78124343362,-2.0249984497186335,188943.38336831596,0.5496985849002451,79567.31732517979,4.41322495456679,-87946.30877225549,-0.7785602518725372,132970.5492023727,-2.142018742827896,192960.89193295143,0.5548864213577979,77710.73497621258,-1.2491603641719413,154510.50184857135,1.1404105168441907,49745.08228599283,5.270712908962547,-124945.16534405111,-0.005510677536807604,100670.05733394943,0.6322997310991308,71292.26837026187,-0.06315748572461738,105974.17180287461,-2.5655825805063346,212346.65142766686,0.04186012693006179,102406.97072476926,sample,500
1261,2026-01-08T18:41:59.438891,45781.42224519217,45778.13224400209,45784.71224638225,1.4372647369763496,-0.024846995073325585,0.1705968927461486,0.074945696580719,0.2555415102270872,neutral,2,14.522987454274636,148,0.2670258249612692,87424.54960714298,0.6029351030031784,73065.46006791653,1.0329735693950788,52513.514135096004,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,-1.0898265449269497,146712.78124343362,-2.0249984497186335,188943.38336831596,0.5496985849002451,79567.31732517979,4.41322495456679,-87946.30877225549,-0.7785602518725372,132970.5492023727,-2.142018742827896,192960.89193295143,0.5548864213577979,77710.73497621258,-1.2491603641719413,154510.50184857135,1.052927944355832,53749.94165530555,5.270712908962547,-124945.16534405111,-0.005510677536807604,100670.05733394943,0.6322997310991308,71292.26837026187,-0.06315748572461738,105974.17180287461,-2.5655825805063346,212346.65142766686,0.04186012693006179,102406.97072476926,sample,500
1262,2026-01-08T18:41:59.439681,45777.51252272789,45777.464738625604,45777.560306830186,0.020876670512608025,-0.02944315604548203,0.1705968927461486,0.074945696580719,0.2555415102270872,neutral,5,15.189339377997065,153,0.2670258249612692,87424.54960714298,0.7803494983010544,64943.87884304343,1.4305069652867204,34315.1777665612,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,-1.0898265449269497,146712.78124343362,-2.0249984497186335,188943.38336831596,0.42108144641394185,85455.16969965091,4.41322495456679,-87946.30877225549,-0.7785602518725372,132970.5492023727,-2.142018742827896,192960.89193295143,0.5548864213577979,77710.73497621258,-1.33687058097725,158525.71175263487,0.8717219037558025,62045.21574530571,5.270712908962547,-124945.16534405111,-0.005510677536807604,100670.05733394943,0.6322997310991308,71292.26837026187,-0.06315748572461738,105974.17180287461,-2.7429969758042105,220468.23265253997,0.04186012693006179,102406.97072476926,sample,500
1263,2026-01-08T18:41:59.440359,45776.9843685644,45776.40843029862,45777.560306830186,0.2516278753290229,-0.028654224328960445,0.1705968927461486,0.074945696580719,0.2555415102270872,neutral,3,15.722096278112037,156,0.2670258249612692,87424.54960714298,1.1029351030031784,50176.727698603725,1.0751644604696238,50581.85988147888,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,-1.0898265449269497,146712.78124343362,-2.0249984497186335,188943.38336831596,0.42108144641394185,85455.16969965091,4.41322495456679,-87946.30877225549,-0.7785602518725372,132970.5492023727,-2.142018742827896,192960.89193295143,0.5548864213577979,77710.73497621258,-1.33687058097725,158525.71175263487,0.9044788038707751,60545.684774827736,5.270712908962547,-124945.16534405111,-0.005510677536807604,100670.05733394943,0.6322997310991308,71292.26837026187,-0.06315748572461738,105974.17180287461,-2.7429969758042105,220468.23265253997,0.04186012693006179,102406.97072476926,sample,500
1264,2026-01-08T18:41:59.441053,45774.55334105184,45771.54637527349,45777.560306830186,1.3138154537285098,-0.026809913749057314,0.1705968927461486,0.074945696580719,0.2555415102270872,neutral,5,16.912370157117895,161,0.44444022025914515,79304.01838512515,0.6029351030031784,73064.93191375304,1.2074761861658918,44524.46085935249,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,-1.0898265449269497,146712.78124343362,-2.0249984497186335,188943.38336831596,0.42108144641394185,85455.16969965091,4.41322495456679,-87946.30877225549,-0.7785602518725372,132970.5492023727,-2.142018742827896,192960.89193295143,0.5548864213577979,77710.73497621258,-1.33687058097725,158525.71175263487,0.9044788038707751,60545.684774827736,5.270712908962547,-124945.16534405111,-0.005510677536807604,100670.05733394943,0.6322997310991308,71292.26837026187,-0.06315748572461738,105974.17180287461,-2.7429969758042105,220468.23265253997,0.23213400593591788,93696.69675376418,sample,500
1265,2026-01-08T18:41:59.441829,45773.497539995325,45769.43477316046,45777.560306830186,1.7751611972908112,-0.028428139004776965,0.1705968927461486,0.074945696580719,0.2555415102270872,neutral,5,17.649784141380298,166,0.7670258249612691,64538.776419506234,0.6029351030031784,73064.93191375304,1.1223045657261705,48423.120933925886,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,-1.0898265449269497,146712.78124343362,-2.0249984497186335,188943.38336831596,0.42108144641394185,85455.16969965091,4.41322495456679,-87946.30877225549,-0.7785602518725372,132970.5492023727,-2.142018742827896,192960.89193295143,0.5548864213577979,77710.73497621258,-1.33687058097725,158525.71175263487,0.9044788038707751,60545.684774827736,5.270712908962547,-124945.16534405111,-0.005510677536807604,100670.05733394943,0.5561013253515775,74779.82633194333,-0.06315748572461738,105974.17180287461,-2.7725475452672863,221820.74551408997,0.1004689968841439,99723.20782157825,sample,500
1266,2026-01-08T18:41:59.442532,45767.21739977476,45767.099018751396,45767.33578079812,0.05173179847456021,-0.027311491119723502,0.1705968927461486,0.074945696580719,0.2555415102270872,neutral,3,18.318484775683647,169,0.5983251906579181,72259.93377068212,0.6029351030031784,73064.93191375304,1.2074761861658918,44524.86400768569,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,-1.0898265449269497,146712.78124343362,-2.0249984497186335,188943.38336831596,0.42108144641394185,85455.16969965091,4.41322495456679,-87946.30877225549,-0.7785602518725372,132970.5492023727,-2.142018742827896,192960.89193295143,0.5548864213577979,77710.73497621258,-1.33687058097725,158525.71175263487,0.9044788038707751,60545.684774827736,5.270712908962547,-124945.16534405111,-0.005510677536807604,100670.05733394943,0.5561013253515775,74779.82633194333,-0.06315748572461738,105974.17180287461,-2.6890185314036565,217997.8450891543,0.1004689968841439,99723.20782157825,sample,500
1267,2026-01-08T18:41:59.443328,45766.68411325838,45766.03244571864,45767.33578079812,0.28477813167632765,-0.027169090324223634,0.1705968927461486,0.074945696580719,0.2555415102270872,neutral,4,19.1211026915394,173,0.6274592134848047,70926.76335728826,0.6029351030031784,73064.93191375304,1.2074761861658918,44524.687088850005,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,-0.9530845984125176,140454.46666198768,-2.0249984497186335,188943.38336831596,0.42108144641394185,85455.16969965091,4.41322495456679,-87946.30877225549,-0.7785602518725372,132970.5492023727,-2.142018742827896,192960.89193295143,0.5548864213577979,77710.73497621258,-1.33687058097725,158525.71175263487,0.9044788038707751,60545.684774827736,5.270712908962547,-124945.16534405111,-0.005510677536807604,100670.05733394943,0.5561013253515775,74779.82633194333,-0.06315748572461738,105974.17180287461,-2.6890185314036565,217997.8450891543,-0.06540697245717478,107314.86973525376,sample,500
1268,2026-01-08T18:41:59.444168,45766.47160899175,45766.03244571864,45766.91077226485,0.19191484843060735,-0.026169072767518994,0.1705968927461486,0.074945696580719,0.2555415102270872,neutral,3,19.691565075837644,176,1.05699682918656,51268.59278940775,0.6029351030031784,73064.93191375304,0.7074761861658918,67407.70331170932,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,0.0,100000.0,-0.8826222141142729,137229.6210070089,-2.0249984497186335,188943.38336831596,0.42108144641394185,85455.16969965091,4.41322495456679,-87946.30877225549,-0.7785602518725372,132970.5492023727,-2.142018742827896,192960.89193295143,0.5548864213577979,77710.73497621258,-1.33687058097725,158525.71175263487,0.9044788038707751,60545.684774827736,5.270712908962547,-124945.16534405111,-0.005510677536807604,100670.05733394943,0.5561013253515775,74779.82633194333,-0.06315748572461738,105974.17180287461,-2.6890185314036565,217997.8450891543,-0.06540697245717478,107314.86973525376,sample,500
